id,ip_address_v4,ip_address_v6,latitude,longitude,zone,contry_code,plant_name,solar_plate_mac,watts,measured_at
423d5841-7858-4a39-8339-7cd22eedea7b,89.41.240.236,e632:620:4fe6:6d2:c553:87bc:ae11:981d,42.2152585,20.7414739,Europe/Belgrade,XK,Opegrapha atra Pers.,74-7F-35-F1-82-10,67661.407,2021-09-22 20:38:11
80401e81-b844-4c66-8494-0142a7cf3159,196.74.126.9,a7cb:559b:84bc:d20b:7c78:be:db19:e919,-6.4306844,106.7175669,Asia/Jakarta,ID,Micranthemum glomeratum (Chapm.) Shinners,FD-C9-79-8F-00-6E,38946.435,2022-07-11 03:28:45
6355bb1c-d0aa-4c41-a4d2-3b0a7f1a2144,111.92.82.30,f6df:6d2a:ca5c:1f72:6b3c:7976:3318:1334,-19.44276,46.751492,Indian/Antananarivo,MG,Heuchera micrantha Douglas ex Lindl. var. hartwegii (S. Watson ex Wheelock) Rosend.,52-98-C5-4C-E8-9E,52884.111,2022-07-05 03:14:19
e959e164-3a22-415c-8b4c-ecefe85b9244,142.207.101.192,bebe:4a5a:8317:4f19:192:dfb5:e6e0:89f6,34.513586,108.317445,Asia/Chongqing,CN,Lecanactis abietina (Ach.) Körb.,86-DA-38-16-51-BF,71228.301,2022-06-21 23:22:22
adc5957c-764c-434f-89da-59bfafc9e6f5,179.131.82.193,b8ae:bca3:245d:41cd:412b:8298:cba1:5d09,35.9240269,-78.5829504,America/New_York,US,Carex nardina Fr. var. nardina,DE-DB-3B-6B-B1-3C,42857.843,2021-07-30 18:30:20
52907ae8-3e07-4ec3-9783-69e1ec653cb7,200.229.64.188,7eae:8eab:34d3:f0b6:56cc:6e15:60fb:1c39,38.0324108,114.6843819,Asia/Chongqing,CN,Thelypodium wrightii A. Gray ssp. wrightii,2C-4F-E1-F8-3A-E8,19314.098,2022-02-22 23:49:14
c18f4597-4e2e-4e4c-8f44-801430307095,210.117.46.211,c512:a59b:794a:5ac3:c352:983d:8754:4c90,16.4328151,100.5521142,Asia/Bangkok,TH,Pedicularis canadensis L. ssp. fluviatilis (A. Heller) W.A. Weber,12-85-67-36-F2-80,10015.037,2021-08-08 05:18:06
9f7f032b-8737-4c37-88f0-a7b396c29f55,12.60.216.85,fafc:401d:aa6d:b7c:70cb:30cd:19f9:9282,5.9353459,7.0794263,Africa/Lagos,NG,Polygala penaea L. ssp. portoricensis (Britton) Gillis,4B-57-F6-42-AE-FB,50645.562,2021-09-05 08:53:11
fb5eb58f-5b60-4873-b70e-250eb014f35b,54.162.96.231,1387:dce3:6f3e:7033:13b2:53b6:b5ff:aeef,40.024391,127.9682453,Asia/Pyongyang,KP,Frasera fastigiata (Pursh) A. Heller,CA-B6-7C-C0-BC-C1,38056.542,2021-11-11 13:58:14
29bf6548-274d-4712-81b2-a67948057633,192.25.74.254,2a40:3791:660b:6b52:1044:c10c:f6fb:5c08,22.8811032,113.622578,Asia/Shanghai,CN,Eriogonum lachnogynum Torr. ex Benth. var. colobum Reveal & A. Clifford,8F-35-D7-F8-09-AD,14159.365,2022-03-12 14:32:44
020c7cc8-80bd-4084-9d4f-121b6a9c5f11,17.27.56.180,7682:9d75:c39a:c9ff:522b:d03f:8e9b:78b8,54.87559,36.384275,Europe/Moscow,RU,Juncus longistylis Torr. var. longistylis,95-5C-2D-9E-65-A0,910.074,2022-05-13 15:31:36
f2b6adaa-cd4c-4a78-8e13-7caa3950b46b,205.61.28.161,4030:7f1b:43af:255:de8b:321b:6664:24ee,15.8564553,120.4356909,Asia/Manila,PH,Lupinus bicolor Lindl. ssp. marginatus D. Dunn,FE-F7-78-BA-6D-75,75089.117,2021-08-02 16:41:23
7930e5ea-bdb1-4066-b24f-2c36d2b477ed,191.110.131.137,9367:5b87:dbbe:b787:692:300e:2f73:8234,31.231121,121.466039,Asia/Chongqing,CN,Sisymbrium auriculatum A. Gray,65-AC-10-50-20-D8,75781.108,2022-05-08 07:59:03
4c592315-6984-4809-9982-b7f2af42027d,176.202.93.30,7e88:d666:62d8:e13a:6efd:3fce:8001:6982,50.3197113,20.3992492,Europe/Warsaw,PL,Asplenium ×alternifolium Wulfen (pro sp.),AB-43-A6-7C-5B-34,41592.937,2022-03-11 04:11:24
286fb8b5-5fca-44eb-b7dd-48f8b860e647,195.217.54.170,49df:e387:9ccc:f5a1:a776:2b0c:8d8d:9926,25.49872,119.790168,Asia/Shanghai,CN,Zephyranthes rosea Lindl.,18-0C-5F-84-4E-75,56225.593,2022-04-22 02:14:07
0bcbb467-f8da-4c43-b9da-0b1ad0b57dd4,100.241.120.150,9f8e:5e1f:ce10:34e2:985f:4d95:f02c:72c4,36.10306,127.48889,Asia/Seoul,KR,Viola sempervirens Greene,F6-9D-06-96-98-FC,18237.434,2021-08-27 12:43:22
71d41b6b-c3fb-4281-81f1-0ebe7b2a3064,246.71.38.61,a5f:8ef0:559f:d41:9c3b:4847:50b6:fad3,37.6708024,138.9539609,Asia/Tokyo,JP,Leavenworthia stylosa A. Gray,A0-32-21-6D-77-8C,70514.517,2021-10-06 19:41:56
8ebb91a6-c06d-4da0-a740-da2b356e6a0b,93.184.196.237,57a9:1b48:46b8:aec5:742e:999f:4339:3a52,-23.9145043,-46.8486857,America/Sao_Paulo,BR,Cleome hassleriana Chod.,BD-7B-8F-D1-86-B8,48171.491,2022-05-31 13:20:52
a33db9d5-386f-456c-b630-fa7fd8f4fe7e,48.95.16.70,e71b:cdbd:728f:c985:741e:73f:6798:e0a5,17.5645481,120.3913529,Asia/Manila,PH,Labordia waiolani Wawra,C5-9B-2B-40-27-CA,84839.899,2021-12-26 16:03:08
af44598f-6af3-4f1d-9378-180e4de8d6b2,27.203.40.251,c1db:7004:3484:d5bf:e772:e075:37b:196b,9.3730352,122.7631154,Asia/Manila,PH,Calystegia silvatica (Kit.) Griseb. ssp. silvatica,72-93-FB-CA-68-1F,79429.81,2022-01-14 21:37:50
44ebebed-5968-4dbc-821f-a000e3b46936,248.254.21.133,d134:ad9f:3c3f:7e37:dae1:a3d9:e20a:2369,4.9640933,36.4878241,Africa/Addis_Ababa,ET,Lyonia ligustrina (L.) DC.,89-98-98-91-23-3D,21655.896,2021-11-20 14:35:44
cd625237-2216-4387-955f-592946f37b22,166.10.149.150,a69:250a:ff9a:66c3:8d67:efc6:530:3e35,16.1779407,119.8572781,Asia/Manila,PH,Andreaea megistospora B.M. Murray,67-1B-C8-97-C5-10,38611.516,2021-11-20 00:45:35
4795fe4b-207d-46ef-9f5f-b1ee1312c685,39.32.169.129,ed0:6db1:2ab:28a5:de15:1939:6b92:f844,6.8276228,-5.2893433,Africa/Abidjan,CI,Pisonia umbellifera (J.R. Forst. & G. Forst.) Seem.,14-CE-78-FF-92-D0,16794.52,2022-01-27 02:57:38
a8d3b62a-167c-4f80-8675-dba50fcebb76,72.57.169.111,15d2:5e68:ed2a:6209:f80b:f752:3220:253b,35.62231,10.75696,Africa/Tunis,TN,Bulbothrix confoederata (W.L. Culb.) Hale,3A-B6-36-58-E9-3C,88175.913,2021-10-10 22:33:20
4e10e849-b291-4f2d-a487-71f766c09360,14.158.95.158,ad46:44f7:2958:686c:99c3:c7a8:6932:816,35.810038,111.379101,Asia/Chongqing,CN,Machaerina mariscoides (Gaudich.) J. Kern ssp. mariscoides (Gaudich.) J. Kern [excluded],4D-84-E2-CA-92-B3,10069.75,2022-04-03 00:19:58
192729b1-2ffb-4aab-af16-060bece556d6,151.193.253.240,4c0c:a6c:1137:7efb:71e9:68bd:6969:3e2c,-33.4557162,-71.6669341,America/Santiago,CL,Pentachaeta aurea Nutt. ssp. aurea,6B-63-19-D0-39-71,74188.008,2021-09-16 14:30:18
ccf2e629-eb1a-4a08-b278-65c94153ad1a,129.91.1.183,4e84:e707:d21c:9f:a29f:b9ec:e29f:a54e,-31.4573007,-60.8950764,America/Argentina/Cordoba,AR,Eremalche rotundifolia (A. Gray) Greene,B8-80-D0-01-72-EA,3040.926,2022-07-19 19:54:58
c08161d2-6de2-44e4-b415-ea2116a32700,213.197.228.22,61f5:c377:bebc:59ec:1b12:5fec:db80:55a3,25.0248314,121.7408654,Asia/Chongqing,CN,Guilleminea densa (Humb. & Bonpl. ex Schult.) Moq.,A8-60-84-96-C4-5B,61430.593,2022-01-04 22:25:47
b671649c-8b13-4dc5-b3a5-e2f86b9ddb9e,105.152.250.162,52f1:d03e:fb1d:2d1a:7a90:cfa6:5642:cf76,10.2019084,122.911283,Asia/Manila,PH,Carex reznicekii Werier,07-9B-46-BC-A2-2D,76927.567,2021-12-29 10:39:09
4bb92027-d356-4d86-ade2-4216b4214ee2,208.132.46.51,bcba:2d76:f7ea:e40b:9305:26fd:db61:78f3,29.9518573,-90.067925,America/Chicago,US,Asclepias cutleri Woodson,DB-82-DD-C9-76-F4,62210.774,2021-12-06 01:11:12
95d713ea-0533-4b89-836d-6991b5e0f694,44.36.71.196,7fad:1543:af93:1559:aa09:fdbd:19a7:2156,50.3789576,13.751438,Europe/Prague,CZ,Chenopodium subglabrum (S. Watson) A. Nelson,F3-24-7E-FF-CF-1E,72908.848,2021-11-01 02:21:30
16e4dd36-72f9-482f-85df-8a59ed616aea,34.80.149.194,fd5f:b549:c189:82b1:3196:7c90:a1dc:68a3,54.3924957,48.577155,Europe/Samara,RU,Erigeron foliosus Nutt. var. mendocinus (Greene) G.L. Nesom,CA-1B-44-E6-8C-F1,48846.779,2022-06-07 09:19:19
6122d37b-7e3c-4d52-a26a-12381d237828,92.43.155.119,7e0:302f:7351:e6a4:6721:aead:5036:55da,10.8051872,122.9796906,Asia/Manila,PH,Pertusaria trachythallina Erichsen,A9-79-48-3A-94-DA,84151.061,2021-09-12 01:27:58
7f12fab7-4cf9-468e-b86e-4e8961cef6cc,236.39.179.88,91a5:8f80:c2f3:7ebc:cab9:42:d878:bd8a,-7.1568,107.9439,Asia/Jakarta,ID,Abronia umbellata Lam.,E8-F1-2B-40-2B-74,56680.248,2022-01-05 14:15:02
e6e9a04a-c4ec-4323-9219-817205043ac6,177.206.16.255,2f09:e38:63ca:851b:8408:1570:322f:b668,27.756339,112.555087,Asia/Shanghai,CN,Lathyrus littoralis (Nutt.) Endl.,23-7F-80-15-1C-A6,58274.31,2021-08-17 11:20:35
90db59e0-6c13-4e75-a714-6922102f0b2e,173.146.218.199,564b:f2a:15ed:6f6:c8b1:53c5:3e38:ff62,-7.7701645,110.6511592,Asia/Jakarta,ID,Layia jonesii A. Gray,EB-5F-57-3B-25-B3,91242.321,2021-08-02 01:10:36
ba1451fb-ba54-45c8-bcea-1b108cc1bf53,190.72.95.103,64f1:b02c:cc63:b172:4911:c0c1:9894:430f,-8.15831,124.453464,Asia/Makassar,ID,Neoregelia L.B. Sm.,DB-83-0F-51-E2-A8,55171.41,2022-06-12 13:48:18
c95a1449-fa43-4654-beca-8927118d7c45,248.101.114.7,b8a6:563c:142f:9cad:2b8b:e7f7:ca5:6a91,-7.3276166,112.7137227,Asia/Jakarta,ID,Taraxacum officinale F.H. Wigg.,90-FF-9B-BC-84-B2,66998.127,2022-05-27 12:35:04
5bd78220-6371-4b3c-aae7-09974d693298,108.213.117.140,a87a:d92f:9602:9396:711c:b349:904:6604,-7.9181902,-34.8207597,America/Recife,BR,Sansevieria hyacinthoides (L.) Druce,69-68-67-0A-8B-B4,61609.892,2022-06-25 00:01:58
52723170-f916-4f48-bc2f-7c914889f108,9.95.121.246,f919:40b8:2419:5fe3:abcf:447c:48ca:95c1,59.3216049,14.5216278,Europe/Stockholm,SE,Pinus maximartinezii Rzed.,E3-56-FC-13-66-3B,65414.468,2021-11-14 17:48:20
38620dfb-5b26-47ad-9a4f-41b22e2d4d87,38.62.244.146,2c25:df4a:a0ae:6fdf:1421:88b4:94e2:6143,40.381657,116.948097,Asia/Shanghai,CN,Lecanora microfusca Lynge,F2-A3-66-8E-50-BC,26969.446,2021-08-14 13:47:33
c00ce5bf-887a-4179-aec3-e0cc25f6886f,237.161.163.89,9639:4b38:6eef:b6c0:bf73:9b97:eaff:f3a8,13.5215952,102.1714454,Asia/Bangkok,TH,Marattia Sw.,6E-3C-04-3A-A1-83,45976.904,2021-09-20 20:58:18
9f77f5dc-9101-459b-84a4-9c7c9f91337c,101.60.192.143,ca69:ecc6:7353:a708:10ef:cd87:6fa6:7dde,55.536259,37.5985159,Europe/Moscow,RU,Leptogium teretiusculum (Wallr.) Arnold,71-C4-4F-33-BA-19,29195.871,2021-09-30 00:52:50
b508afa8-445b-44c0-8928-dd8814040d4a,10.83.229.252,ac52:6aa4:8a93:8c14:4551:4086:b892:f6ef,16.9457374,102.5757028,Asia/Bangkok,TH,Lepidium flavum Torr. var. flavum,54-3D-09-1D-36-C8,50824.004,2021-12-27 10:20:05
4ebf0cf0-c24b-4255-be78-8b73cf9486a7,27.130.157.243,10fb:2c9b:2d28:e33c:1e2f:c0be:f4e9:fdd3,40.02219,98.99644,Asia/Chongqing,CN,Parentucellia viscosa (L.) Caruel,7A-D0-0F-10-24-69,35432.7,2022-04-30 08:04:13
731989e4-8ada-4690-bbe2-0a9d4a177837,3.70.203.130,597c:c54a:2022:c73f:c99a:8101:ba50:85cf,25.99296,115.667678,Asia/Shanghai,CN,Calochortus weedii Alph. Wood var. intermedius Ownbey,D7-C3-EB-90-4D-58,39374.862,2021-08-25 19:49:26
7ee50716-366a-4639-aac1-eefc01727951,4.106.123.34,f49e:6086:398f:703a:2551:e2ce:f4b:3a25,39.993684,116.386545,Asia/Shanghai,CN,Luina Benth.,40-3B-76-16-81-DF,32068.984,2022-05-25 08:46:09
2c6ff293-1ba1-43bd-b776-2c46468f0dba,77.108.209.109,e416:bf2:f56f:7eed:1d82:62a6:b113:2839,58.962927,16.4145518,Europe/Stockholm,SE,Silphium compositum Michx.,23-02-CB-75-5B-C1,13286.207,2021-09-27 08:31:53
cff5b1b6-417b-42b6-a849-68b0005bac53,200.221.189.233,b0cd:8aef:f042:147f:f3a0:5dfd:2234:65d2,19.241239,108.758458,Asia/Chongqing,CN,Minuartia L.,9B-93-F9-7F-4F-25,19285.192,2022-04-30 02:12:51
b97a0dbb-e4ff-455e-a9dd-6ab6f7b64bb4,78.232.87.227,2d33:d02f:1b54:d3b9:2ef9:3093:525f:b74d,59.4547192,15.7718467,Europe/Stockholm,SE,Ardisia glauciflora Urb.,46-8D-97-EA-5A-3E,83225.154,2022-02-17 18:01:40
c4b610b4-f246-43ae-a45c-4f8c39dfe683,94.99.183.25,a4a1:cf02:e95f:1dc0:2f2d:d9e9:2b6:142f,14.93305,-23.5133267,Atlantic/Cape_Verde,CV,Symphyotrichum campestre (Nutt.) G.L. Nesom var. campestre,A9-19-77-4A-FD-89,73820.026,2022-04-25 09:05:14
049e86ad-a625-49c0-8e9b-e1262bc906ed,82.205.15.138,a4cd:6026:101f:444f:93d9:8a6a:4905:300e,38.8179787,-9.3854336,Europe/Lisbon,PT,Opuntia dillenii (Ker Gawl.) Haw.,89-84-1F-76-83-02,21959.945,2021-10-22 01:56:45
580d03ef-89f8-4232-a7e7-ecafa9e027cb,206.116.24.164,59fa:6e9f:35ad:aca4:43a9:18b0:a187:38bb,45.091589,14.1238049,Europe/Zagreb,HR,Notholaena copelandii C.C. Hall,AA-9C-F4-F8-4D-6C,80700.911,2021-09-04 16:05:56
82355203-d44d-4c26-a1ee-0f21fee3e803,113.196.219.220,3675:7575:ff69:27e5:9c6f:85ca:78cd:ea94,27.508898,119.582263,Asia/Chongqing,CN,Minuartia nuttallii (Pax) Briq. ssp. gregaria (A. Heller) McNeill,A3-24-7B-55-F8-D4,14496.325,2022-02-13 07:42:40
b5f95d16-ebc7-4262-bd0c-4fd79eeb5cd4,34.2.69.180,be01:22bf:e0e3:a892:7431:37c6:45a3:4af4,22.469575,111.89524,Asia/Chongqing,CN,Muehlenbeckia Meisn.,19-49-C2-5E-55-6A,69983.835,2022-06-24 09:50:52
0aed80a5-f7b7-4197-ac2e-ad155968f4e6,66.129.184.9,3bd9:cf08:1c79:ea41:2f0f:772c:5908:95b3,23.035191,114.300299,Asia/Chongqing,CN,Rhododendron ×vanhoeffeni Abromeit,19-E5-5B-0A-28-CC,23108.814,2021-10-11 23:32:08
1bf3b0f1-48dd-4496-8150-6b9a35868cb8,36.139.193.187,3923:ab2b:8d63:1201:765d:a1d:809:ad44,61.750154,30.6676956,Europe/Moscow,RU,Plectritis ciliosa (Greene) Jeps.,34-51-44-95-B1-31,80984.598,2021-11-23 12:47:15
57ba4b71-87e6-40fc-9c96-6d4fe8842ce9,211.35.252.88,c605:5633:edff:ca68:3005:1c50:19b7:255a,7.3333335,124.5666656,Asia/Manila,PH,Polygonum douglasii Greene ssp. austiniae (Greene) A.E. Murray,1E-C7-89-F5-64-98,77227.503,2021-09-27 12:19:32
a17fb333-5cc1-44f0-b42f-0f18743df8c1,80.120.144.240,bc71:f1f7:7634:e208:1a46:fa0f:b3f7:1bc3,-18.998706,-47.058302,America/Sao_Paulo,BR,Carex scoparia Schkuhr ex Willd. var. tessellata Fernald & Wiegand,E0-3F-A9-88-69-56,45486.734,2021-08-19 05:12:51
8a2fe8f9-b2d6-49bc-a6f8-155fb3134237,194.136.13.143,78bd:d228:d415:abf4:6040:ccc8:9357:d7ee,17.8895907,102.579531,Asia/Bangkok,TH,Penstemon linarioides A. Gray ssp. compactifolius D.D. Keck,19-52-D4-90-A4-08,12082.683,2022-07-13 18:35:08
101f10ac-d771-401f-8aa0-33b725db45d9,177.200.20.192,f73b:b7f9:426e:7746:7cb4:bf8:fe6d:8d4f,-1.3938636,36.7442377,Africa/Nairobi,KE,Pentzia Thunb.,D4-60-47-DC-CA-96,96400.064,2022-01-20 07:01:29
4dbb2a55-f181-4a0f-a42e-1840e65725e6,178.21.209.1,93da:c1c0:82f4:a0e6:8e63:2da2:b38f:96ad,59.2074845,37.1181564,Europe/Moscow,RU,Eragrostis scaligera Salzm. ex Steud.,69-5E-FF-6C-C3-DA,66133.501,2022-03-11 03:13:12
f24ffc25-1fbd-4ad1-9224-6d7ff5f2e092,147.86.228.189,c8c3:74cd:1c9f:38:65ae:1222:d5ca:a4d9,41.1009418,23.678736,Europe/Athens,GR,Leucaena leucocephala (Lam.) de Wit ssp. leucocephala,B8-73-B4-8A-15-1A,3972.713,2021-09-25 00:05:34
b7db789f-1e20-4aa7-b59f-19494827e5f3,207.56.6.199,26f4:a98a:fabc:7e7c:e0cc:3df0:77d9:ab19,23.051645,113.581789,Asia/Chongqing,CN,Lecanora sambuci (Pers.) Nyl.,1B-43-D5-E4-2B-82,55783.331,2022-03-19 03:56:53
6fea43c6-3a10-4cb8-9a90-d05647b36caf,119.121.197.111,7980:e1df:ec4a:22db:a295:4e10:c0d7:ec08,49.5960692,18.5247241,Europe/Prague,CZ,Sida glutinosa Comm. ex Cav.,BC-B4-CB-EB-76-23,32935.666,2022-05-24 00:34:19
ad4e45f7-d323-4f18-921f-ed6fc35eb861,233.209.211.143,d021:8c:5937:6cc4:461f:6321:3a85:37ba,39.983599,98.90327,Asia/Chongqing,CN,Vulpia ciliata Dumort.,26-EE-01-DF-92-81,64125.308,2022-01-04 10:31:19
1d7127ec-f17a-46d2-bad7-c900eb6e17bd,210.148.202.236,c1ab:41c7:d821:1fe8:683c:be1d:7340:3278,54.4915943,60.7871278,Asia/Yekaterinburg,RU,Astragalus pubentissimus Torr. & A. Gray,DB-35-DB-DC-32-99,8390.496,2022-05-18 17:01:20
f3543c59-6b81-4059-b45e-10fda122faef,136.38.33.40,2395:682e:3b11:e111:f894:5bb7:39f:fb9e,40.621506,119.9745295,Asia/Harbin,CN,"Fuscidea recensa (Stirt.) Hertel, V. Wirth & Vezda",FF-7E-90-78-3C-1F,97099.446,2022-02-08 01:59:16
153c2dd3-f259-45c1-9505-4b5567370e80,208.29.158.246,134e:4bb8:f633:b9b7:92c7:f68c:34b0:8f9f,-11.7283752,-49.0686083,America/Araguaina,BR,Sisyrinchium mucronatum Michx.,61-A5-12-12-ED-D1,63580.059,2022-03-02 16:16:47
3cb8c107-c7e9-4f1e-a6ae-e1ef328655c9,202.111.111.93,6c61:77b1:d4a0:a924:5ac4:a680:ee90:6dee,41.450529,121.916465,Asia/Harbin,CN,Anthemis austriaca Jacq.,53-70-EE-CC-C9-71,44161.123,2021-08-06 04:06:40
5bfa9012-9000-48b0-a670-647f57335a86,146.6.89.29,6121:e6b3:67b1:39cd:3bdf:a322:4fa6:9e47,37.8199686,140.5540146,Asia/Tokyo,JP,Scutellaria incana Biehler var. incana,68-1A-0C-EE-BD-F1,66630.067,2022-02-04 21:21:59
bd0b1492-f43f-4247-98c4-ba09ea3a02c6,175.139.192.125,b418:ddc1:a69c:6aad:18e5:2baa:ee07:859c,39.2708955,-84.3279093,America/New_York,US,Eriastrum eremicum (Jeps.) H. Mason,65-29-EB-85-5A-D1,51456.323,2022-07-26 03:05:36
40fda261-91aa-4023-99cc-f6fba3440db6,16.123.122.195,e405:6805:bc79:bf95:805d:17c3:5de0:bea7,5.3622295,-0.6298922,Africa/Accra,GH,Haloragis erecta (Murray) Eichler,C1-E1-67-41-12-89,25463.595,2022-06-23 08:57:12
956f585d-8fd8-4222-9f16-e75ff63cf4be,35.82.211.242,35a5:5aa0:6d36:1965:e777:f85b:fc4a:db8f,30.727011,112.839027,Asia/Chongqing,CN,Hesperomannia arborescens A. Gray,18-26-71-80-53-96,79649.729,2022-05-09 06:05:04
012c8cda-b0a6-48e3-b4bd-0298f7ec9c6a,189.197.227.202,6bbc:689d:31e6:ab79:1c63:2245:b010:6849,44.8870215,3.883654,Europe/Paris,FR,Packera dimorphophylla (Greene) W.A. Weber & Á. Löve var. dimorphophylla,9E-EB-0D-D8-B6-6B,5376.46,2022-02-08 05:36:43
769d6dac-8c46-47db-8488-0d030a769982,194.46.182.79,2745:f718:315e:f606:7307:385c:48cf:4387,46.465362,124.670305,Asia/Chongqing,CN,Astragalus episcopus S. Watson var. episcopus,33-38-28-53-F9-02,56240.427,2022-01-11 00:51:24
18b354bf-09a6-49f3-91c2-9fd66db9d7bc,175.240.84.76,196a:aca0:aeb1:23c4:f03d:5adf:5654:998e,26.491105,107.589359,Asia/Chongqing,CN,Gyalecta erythrozona Lettau,B6-A5-77-FA-88-01,62383.048,2022-04-24 07:45:39
51683073-734f-4fbf-84dd-06e4fd860e8e,117.94.252.181,d810:488:b5d0:ce7c:f0c9:2fad:3287:e114,19.4449916,-99.1082647,America/Mexico_City,MX,Oxalis drummondii A. Gray,C6-CE-B1-13-30-CF,82069.693,2022-03-12 10:11:09
055dba98-35c6-4bd6-804b-3ed7f4310ffc,148.88.126.5,cb93:797:a52:2688:d229:7703:c191:1eff,22.556499,114.236875,Asia/Chongqing,CN,Physalis hederifolia A. Gray var. fendleri (A. Gray) Cronquist,CB-55-E6-B7-C0-B4,16136.8,2022-01-09 06:32:08
8abea7ea-1de2-417b-9225-5e3d303012f8,233.188.240.211,cea4:a287:8649:3d0f:3c7a:c3e6:3dd7:9aa9,32.8744365,129.9735343,Asia/Tokyo,JP,Ananas Mill.,C6-70-0E-47-5E-1E,59236.471,2022-04-12 23:13:29
db0d8694-5e04-466d-893b-d730504d9879,70.236.199.122,4b3a:5c1b:6d10:fd11:5946:3a64:eea9:4a2c,-6.1841954,106.8310178,Asia/Jakarta,ID,Bromus carinatus Hook. & Arn.,67-B9-51-FA-C7-53,86376.478,2022-03-13 23:22:04
51ad47e1-9f3b-488d-906b-2764d8ecbbdf,94.68.169.222,6f82:8621:f144:7325:500e:8d08:72c5:4516,21.8480091,-78.1165309,America/Havana,CU,Pickeringia montana Nutt. ex Torr. & A. Gray var. montana,F7-91-A4-AA-D6-31,21243.197,2022-05-11 17:16:55
d3ad520f-b61c-472b-aaac-74649faef256,13.64.54.196,5731:e3aa:3025:e070:177f:d8ed:3779:edd,-22.8631923,-43.7779091,America/Sao_Paulo,BR,Ribes erythrocarpum Coville & Leiberg,8E-D1-09-B6-3E-39,50190.349,2021-11-23 04:09:04
04a39b4a-10ef-4f3c-b058-0abddb4e6a79,252.199.4.37,3aed:13c3:7a2d:9b84:371e:21e7:8dbf:9773,56.5514786,36.4347173,Europe/Moscow,RU,Opuntia borinquensis Britton & Rose,6A-82-55-74-94-18,77570.487,2022-05-05 01:16:13
aba29d9a-4c57-4dbc-a321-8185f04878a1,227.44.206.222,26e5:30e4:470a:2449:e2d9:1f72:e0af:5ec6,24.5306908,118.109506,Asia/Shanghai,CN,Microseris laciniata (Hook.) Sch. Bip. ssp. detlingii K.L. Chambers,C3-A8-FC-37-DD-F1,38907.762,2022-07-09 04:20:15
014cb002-30cc-4e23-be0a-50b42a08613e,254.174.212.50,c879:87f0:c41e:b764:594f:c7d4:5e2c:c46f,0.5992059,34.779603,Africa/Nairobi,KE,Argemone pleiacantha Greene,03-DE-FD-39-30-53,93182.3,2022-04-10 13:48:47
2f1d3e6e-d2dd-43c2-b358-42a9c691dbc1,206.246.240.235,2121:57a4:b0aa:d693:3c56:fdb1:6d10:c78b,45.1476503,5.7504953,Europe/Paris,FR,Astragalus bisulcatus (Hook.) A. Gray var. major (M.E. Jones) S.L. Welsh,E9-36-AB-C6-3C-53,35998.211,2022-04-03 02:01:14
45763b12-325e-4584-bc52-e7561e3fad28,2.249.44.95,64a1:5f9d:dc87:f2da:91f9:174d:670f:96ac,54.0188307,31.7244374,Europe/Minsk,BY,Dryas octopetala L.,C6-73-48-A3-27-2F,23518.132,2021-10-26 03:26:55
71690972-ea50-4d35-abdf-6a508de41dd6,215.15.56.161,ad6b:cbd1:3bb3:f9c9:9c6a:d470:238f:bd96,38.700427,112.117542,Asia/Shanghai,CN,Persea americana Mill.,38-C8-82-E1-5B-FC,11447.979,2021-09-01 18:10:07
1d3031d8-9047-4ae5-b18e-a3578fb01d99,83.173.198.185,349a:e18:2d88:b3a1:9409:add3:9950:3040,-6.1382732,-77.0967357,America/Lima,PE,Cyrtandra crenata H. St. John & Storey,E9-2C-19-82-79-E9,74495.747,2021-08-19 20:52:38
03f45bd7-bcd7-468b-912b-7777bfc3bcd1,11.45.69.154,2ffe:7e82:9ed1:2227:3b00:9194:4472:e09f,40.4742778,49.8255553,Asia/Baku,AZ,Dermatocarpon vellereum Zschacke,2D-68-14-7C-FF-CB,59585.736,2022-06-02 13:22:58
a5bcafb1-ab83-43c4-83b4-45630c237810,238.175.22.48,a8bf:2403:b8bd:5b25:93ea:8b4b:21f9:b3b8,34.8412176,32.4297369,Asia/Nicosia,CY,Tordylium apulum L.,DF-3B-B2-1F-49-7C,11049.361,2022-02-12 13:30:41
7a6c53f2-d20d-4e74-ad8a-64fd82785851,96.247.49.127,36d2:5830:cb15:6506:1a68:c192:28a2:644b,-16.5625267,-41.8402054,America/Sao_Paulo,BR,Eucalyptus amplifolia Naudin,82-1E-C4-D1-99-46,66573.995,2022-05-08 08:35:09
099f6f8d-0d2d-4960-a4e4-52b15284bb9e,187.206.70.188,c46e:7bf0:9dae:9c2:1db2:3ae8:d6ca:280d,36.759507,110.632006,Asia/Shanghai,CN,Braya glabella Richardson ssp. purpurascens (R. Br.) Cody,8E-04-0F-F4-D5-DA,64506.694,2022-01-07 22:59:45
18dca642-0134-4c39-9b66-5aeea455acdb,129.143.47.198,d7a1:ceeb:b1c5:fb1f:b013:98d7:52fa:93b8,25.962888,119.523266,Asia/Shanghai,CN,Caloplaca citrina (Hoffm.) Th. Fr.,E2-DD-4E-43-1A-12,52456.224,2021-10-16 15:06:30
8afc4d27-ee47-419e-a114-afcb63f42675,16.119.23.133,344f:98fa:898f:1329:af8f:63b0:dc96:5689,61.228665,14.040054,Europe/Stockholm,SE,Lemna minor L.,BA-6F-28-7B-3F-43,44981.368,2022-07-13 03:36:14
